"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","ACEITE","317","ACEITE GIRASOL GIRA-SOL X 4.5 LTS (21.00)","UNI","10,700.00","0.00","10,700.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","1036","ACEITUNA VERDE N 0 X 1 KG (21.00)","UNI","8,500.02","0.00","8,500.02","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","334","ACEITUNA VERDE N 0 X 2 KG (21.00)","UNI","15,000.04","0.00","15,000.04","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","332","ACEITUNA VERDE RODAJAS MORANDO X 1 KG (21.00)","UNI","9,000.04","0.00","9,000.04","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","5055","ACEITUNA VERDE RODAJAS MORANDO X 2 KG (21.00)","UNI","15,699.99","0.00","15,699.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","5012","ACEITUNA VERDE RODAJAS MORANDO X 5 KG (21.00)","UNI","33,200.00","0.00","33,200.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","ADITIVO","503","ADT BICARBONATO DE AMONIO CIRCE X 1 KG (21.00)","UNI","12,430.03","0.00","12,430.03","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","998","ADT GELATINA S/ SABOR EMETH X1 KG (21.00)","UNI","22,200.02","0.00","22,200.02","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","83","ADT GELATINA S/SABOR DEWEY X1 KG (21.00)","UNI","22,200.02","0.00","22,200.02","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","745","ADT GELATINA S/SABOR ING. INTEGRALES X 1 KG (21.00)","KG","18,200.02","0.00","18,200.02","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","572","ADT LECHE E/POLVO X 25KG - GERIATRICO (21.00)","UNI","72,000.29","0.00","72,000.29","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","644","ADT LECHE EN POLVO (TONY) X 25 KG (21.00)","PAQ","68,750.00","0.00","68,750.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","553","ADT LECHE EN POLVO HELADERIA INDUSTRIAL X 25 KG (21.00)","UNI","89,000.00","0.00","89,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","711","ADT LECHE EN POLVO SUERO YERUVA X 25 KG (21.00)","UNI","62,000.40","0.00","62,000.40","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","508","ADT LECHE EN POLVO TAMBO BLANCO X 25 KG (21.00)","UNI","62,000.40","0.00","62,000.40","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","632","ADT LECHE EN POLVO TAMBO BLANCO X 25 KG - ARTESANO (21.00)","UNI","1.51","0.00","1.51","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","89","ADT LECHE EN POLVO TAMBO BLANCO X 5 KG (21.00)","UNI","13,700.23","0.00","13,700.23","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","318","ADT LECHE EN POLVO TRINIDAD X 25 KG (21.00)","UNI","60,000.00","0.00","60,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","773","ADT LECHE EN POLVO X 5 KG (21.00)","PAQ","14,000.00","0.00","14,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","727","ADT PROPIONATO DE CALCIO ALIM.INTEGRALES X 1 KG (21.00)","UNI","6,500.00","0.00","6,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","85","ADT PROPIONATO DE CALCIO PAINE X1 (21.00)","UNI","8,150.00","0.00","8,150.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","86","ADT PROPIONATO DE CALCIO PAINE X5 (21.00)","UNI","32,500.00","0.00","32,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","422","ADT SORBATO DE POTASIO DEWEY X 1 LT (21.00)","UNI","13,300.00","0.00","13,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","2002","ADT SORBATO DE POTASIO PAINE X 1 LT (21.00)","UNI","9,300.00","0.00","9,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","907","LP MEJ CONC CALSA MAX CJ12X500G (21.00)","UNI","29,300.00","0.00","29,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","77","LP MEJ CONC CALSA MAX CJ4X1.5KG (21.00)","UNI","83,100.00","0.00","83,100.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","79","LP MEJ FORMULA UNO CJ2X10KG (21.00)","UNI","57,800.04","0.00","57,800.04","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","966","LP MEJ MEJORMIGA CJ2X10 KG (21.00)","KG","74,000.05","0.00","74,000.05","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","AZUCAR","471","AZUCAR ANTIHUMEDAD TAXONERA X 5 KG (21.00)","UNI","20,800.01","0.00","20,800.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","452","AZUCAR COMUN BOLSON (21.00)","UNI","37,000.00","0.00","37,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","718","AZUCAR COMUN X 25 KG (21.00)","UNI","19,000.00","0.00","19,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","453","AZUCAR CONCEPCION BOLSON (21.00)","UNI","37,500.00","0.00","37,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","1121","AZUCAR GRANELLA ANALBA X 5 KG (21.00)","KG","16,599.99","0.00","16,599.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","454","AZUCAR GRANELLA ANALBA X1 (21.00)","UNI","3,650.00","0.00","3,650.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","1127","AZUCAR GRANELLA TAXONERA X 5 KG (21.00)","UNI","16,500.01","0.00","16,500.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","456","AZUCAR GRANELLA TAXONERA X1 (21.00)","UNI","3,650.00","0.00","3,650.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","574","AZUCAR IMPALPABLE CALEX X 10 KG (21.00)","UNI","11,500.00","0.00","11,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","458","AZUCAR IMPALPABLE DEWEY X10 (21.00)","UNI","15,150.00","0.00","15,150.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","460","AZUCAR IMPALPABLE EMETH X10 (21.00)","UNI","11,999.99","0.00","11,999.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","455","AZUCAR IMPALPABLE LOMASCHOC X 10 KG (21.00)","UNI","11,500.00","0.00","11,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","470","AZUCAR IMPALPABLE TALCO DEWEY  10 X1 KG (21.00)","UNI","28,600.03","0.00","28,600.03","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","461","AZUCAR IMPALPABLE TALCO DEWEY X1 KG (21.00)","UNI","3,000.00","0.00","3,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","462","AZUCAR IMPALPABLE TAMIZADA DEWEY X1 (21.00)","UNI","1,999.99","0.00","1,999.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","575","AZUCAR NEGRA CALEX X 10 KG (21.00)","UNI","11,500.00","0.00","11,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","451","AZUCAR NEGRA LOMASCHOC X 10 KG (21.00)","UNI","11,500.00","0.00","11,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","467","AZUCAR NEGRO DEWEY X1 (21.00)","UNI","1,999.99","0.00","1,999.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","464","AZUCAR NEGRO DEWEY X10 (21.00)","UNI","15,149.99","0.00","15,149.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","469","AZUCAR NEGRO EMETH X10 (21.00)","UNI","11,999.99","0.00","11,999.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","5015","AZUCAR RUBIA DEWEY X 1 KG (21.00)","UNI","1,900.00","0.00","1,900.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","450","AZUCAR X 10KG (21.00)","UNI","8,500.00","0.00","8,500.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","314","AZUCAR X 5KG (21.00)","UNI","4,000.00","0.00","4,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","CHOCOLATE","652","BAÑO MOLDEO  STICK GRANEL S/A ALPINO X 1 KG (21.00)","KG","10,650.00","0.00","10,650.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","723","BAÑO MOLDEO STICK  GRANEL BLANCO ALPINO X 1 KG (21.00)","KG","10,649.99","0.00","10,649.99","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","319","BAÑO MOLDEO TABLETA ALPINO BLANCO X0.500 GRS (21.00)","UNI","5,300.00","0.00","5,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","323","BAÑO MOLDEO TABLETA LECHE ALPINO X 0.500 GRS (21.00)","UNI","5,300.00","0.00","5,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","324","BAÑO MOLDEO TABLETA SEMI/A ALPINO X 0.500 GRS (21.00)","UNI","5,300.00","0.00","5,300.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","712","BAÑO REP BOMBONITO  S/A MAPSA X 1 KG (21.00)","KG","10,800.01","0.00","10,800.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","716","BAÑO REP BOMBONITO BLANCO MAPSA X 1 KG (21.00)","KG","10,800.01","0.00","10,800.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","722","BOMBON BANANITA REDONDELAS MAPSA X 1 KG (21.00)","KG","9,600.00","0.00","9,600.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","731","BOMBON DULCE DE LECHE REDONDELAS MAPSA X 0.500 GRS (21.00)","PAQ","6,800.00","0.00","6,800.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","721","BOMBON FRUTILLA REDONDELAS MAPSA X 1 KG (21.00)","KG","9,600.00","0.00","9,600.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","730","BOMBON MANI REDONDELAS MAPSA X 0.500 GRS (21.00)","PAQ","6,800.00","0.00","6,800.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","732","BOMBON MARROC REDONDELAS MAPSA X 1 KG (21.00)","KG","9,600.00","0.00","9,600.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","2101","CEREAL ARGENFRUT CHOC LECHE X 1 KG (21.00)","PAQ","21,700.00","0.00","21,700.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","2103","CEREAL ARGENFRUT CHOC. BLANCO X 1 KG (21.00)","PAQ","21,700.00","0.00","21,700.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","3009","CEREAL CHOCOLATE MULTICOLOR MICRO 5 X 1 KG (21.00)","PAQ","21,700.00","0.00","21,700.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","1049","CHOCOLATE BAÑO BOMBON BLANCO AGUILA X 1 KG (21.00)","KG","10,200.07","0.00","10,200.07","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","1048","CHOCOLATE BAÑO BOMBON SEMIAMARGO AGUILA X 1 KG (21.00)","KG","10,200.07","0.00","10,200.07","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","365","CHOCOLATE BAÑO BOTON SEMIAMARGO AGUILA X 1 KG (21.00)","KG","10,200.07","0.00","10,200.07","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","139","CHOCOLATE BAÑO BOTONES BLANCO EMETH X1 KG (21.00)","UNI","5,200.01","0.00","5,200.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","138","CHOCOLATE BAÑO BOTONES SEMIAMARGO EMETH X1 KG (21.00)","UNI","5,200.01","0.00","5,200.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","132","CHOCOLATE BAÑO GHELCO BLANCO X 1KG (21.00)","UNI","9,000.00","0.00","9,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","437","CHOCOLATE BAÑO GHELCO ROSA X 1 KG (21.00)","UNI","9,000.00","0.00","9,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","131","CHOCOLATE BAÑO GHELCO SEMIAMARGO X 1KG (21.00)","UNI","9,000.00","0.00","9,000.00","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","136","CHOCOLATE BAÑO LOMASCHOC BLANCO X 1 KG (21.00)","UNI","5,000.01","0.00","5,000.01","Page -1 of 1","LISTA 1"
"","","04/12/2025","LISTA DE PRECIOS LISTA 1   ","CÓDIGO","DESCRIPCIÓN","U.V","LISTA","% DESC","PRECIO FINAL","137","CHOCOLATE BAÑO LOMASCHOC SEMIAMARGO X 1 KG (21.00)","UNI","5,000.01","0.00","5,000.01","Page -1 of 1","LISTA 1"
